,lon,lat,year,month,tas,tasmax,pr
13305,-1.0,38.0,2017,7,26.475,33.8,7.125
13306,-1.0,39.0,2017,7,25.5,32.9,21.575
13307,-1.0,40.0,2017,7,22.825,32.0,50.575
13308,-1.0,41.0,2017,7,22.2,31.7,58.600002
13309,-1.0,42.0,2017,7,24.075,32.5,38.175003
13310,-1.0,43.0,2017,7,20.275002,27.4,60.35
13311,-1.0,44.0,2017,7,21.725,27.6,58.6
13312,-1.0,45.0,2017,7,21.175,27.0,37.35
13313,-1.0,46.0,2017,7,20.75,25.9,37.800003
13314,-1.0,47.0,2017,7,20.1,25.300001,42.775
13315,-1.0,48.0,2017,7,19.275002,25.0,46.25
13316,-1.0,49.0,2017,7,18.15,22.800001,54.475
13317,-1.0,50.0,2017,7,18.1,22.300001,72.4
13318,-1.0,51.0,2017,7,17.3,22.300001,70.475006
13319,-1.0,52.0,2017,7,17.2,22.300001,79.675
13320,-0.0,33.0,2017,7,30.225,39.2,0.22500001
13321,-0.0,34.0,2017,7,28.150002,36.8,0.375
13322,-0.0,35.0,2017,7,27.025002,35.2,0.32500002
13323,-0.0,36.0,2017,7,28.433334,35.8,0.2
13324,-0.0,37.0,2017,7,,,
13325,-0.0,38.0,2017,7,27.2,33.2,7.4
13326,-0.0,39.0,2017,7,26.7,33.3,12.5
13327,-0.0,40.0,2017,7,25.033333,31.6,26.7
13328,-0.0,41.0,2017,7,24.9,33.0,33.225
13329,-0.0,42.0,2017,7,24.225,33.100002,36.425003
13330,-0.0,43.0,2017,7,19.35,29.0,66.100006
13331,-0.0,44.0,2017,7,22.5,28.800001,48.2
13332,-0.0,45.0,2017,7,21.550001,27.9,40.225
13333,-0.0,46.0,2017,7,20.7,26.9,43.925003
13334,-0.0,47.0,2017,7,20.150002,25.9,43.3
13335,-0.0,48.0,2017,7,19.425001,25.4,46.0
13336,-0.0,49.0,2017,7,18.2,22.9,54.0
13337,-0.0,50.0,2017,7,18.300001,21.7,56.100002
13338,-0.0,51.0,2017,7,17.525,22.5,66.625
13339,-0.0,52.0,2017,7,17.5,22.7,78.5
13340,1.0,33.0,2017,7,31.175,40.2,0.625
13341,1.0,34.0,2017,7,29.075,37.4,1.0
13342,1.0,35.0,2017,7,28.45,36.4,0.90000004
13343,1.0,36.0,2017,7,29.65,37.7,0.55
13344,1.0,37.0,2017,7,29.7,36.3,0.4
13345,1.0,38.0,2017,7,,,
13346,1.0,39.0,2017,7,27.5,33.4,11.25
13347,1.0,40.0,2017,7,,,
13348,1.0,41.0,2017,7,25.366667,31.6,22.1
13349,1.0,42.0,2017,7,22.325,31.9,43.0
13350,1.0,43.0,2017,7,20.35,28.9,58.075
13351,1.0,44.0,2017,7,22.45,28.9,37.925003
13352,1.0,45.0,2017,7,21.35,27.9,44.075
13353,1.0,46.0,2017,7,20.375,26.6,49.675003
13354,1.0,47.0,2017,7,20.5,26.7,44.775
13355,1.0,48.0,2017,7,19.475,25.6,43.625
13356,1.0,49.0,2017,7,18.7,24.0,51.775
13357,1.0,50.0,2017,7,18.533333,23.300001,60.233334
13358,1.0,51.0,2017,7,18.2,22.800001,70.433334
13359,1.0,52.0,2017,7,17.625,22.4,76.200005
13360,2.0,33.0,2017,7,32.025,40.9,0.9
13361,2.0,34.0,2017,7,29.4,38.4,1.45
13362,2.0,35.0,2017,7,28.85,36.9,1.875
13363,2.0,36.0,2017,7,29.225,37.100002,1.375
13364,2.0,37.0,2017,7,29.6,36.2,1.0
13365,2.0,38.0,2017,7,,,
13366,2.0,39.0,2017,7,27.300001,32.9,9.900001
13367,2.0,40.0,2017,7,26.7,32.0,14.0
13368,2.0,41.0,2017,7,24.8,30.4,21.400002
13369,2.0,42.0,2017,7,20.7,27.800001,42.05
13370,2.0,43.0,2017,7,20.925,28.9,37.325
13371,2.0,44.0,2017,7,22.2,29.0,32.175
13372,2.0,45.0,2017,7,20.25,27.4,50.725002
13373,2.0,46.0,2017,7,19.300001,25.9,59.125
13374,2.0,47.0,2017,7,20.6,26.7,48.725
13375,2.0,48.0,2017,7,20.25,26.1,44.525
13376,2.0,49.0,2017,7,19.95,25.1,46.875
13377,2.0,50.0,2017,7,18.6,23.2,59.0
13378,2.0,51.0,2017,7,18.033333,22.7,66.333336
13379,2.0,52.0,2017,7,17.7,21.5,80.6
13380,3.0,33.0,2017,7,33.0,41.5,1.0
13381,3.0,34.0,2017,7,30.675001,39.7,2.2250001
13382,3.0,35.0,2017,7,28.7,36.7,3.7
13383,3.0,36.0,2017,7,27.75,35.2,3.45
13384,3.0,37.0,2017,7,27.6,34.2,1.3000001
13385,3.0,38.0,2017,7,,,
13386,3.0,39.0,2017,7,27.4,32.7,6.55
13387,3.0,40.0,2017,7,25.6,31.0,9.9
13388,3.0,41.0,2017,7,,,
13389,3.0,42.0,2017,7,24.275002,30.2,20.325
13390,3.0,43.0,2017,7,24.150002,30.800001,18.85
13391,3.0,44.0,2017,7,21.050001,28.300001,34.600002
13392,3.0,45.0,2017,7,18.375,25.5,60.125
13393,3.0,46.0,2017,7,19.175,26.5,63.325
13394,3.0,47.0,2017,7,20.55,26.9,50.675003
13395,3.0,48.0,2017,7,20.725,26.300001,45.7
13396,3.0,49.0,2017,7,20.300001,25.5,52.225002
13397,3.0,50.0,2017,7,19.05,24.4,61.775
13398,3.0,51.0,2017,7,18.35,23.0,78.675
13399,3.0,52.0,2017,7,,,
13400,4.0,33.0,2017,7,33.925003,42.3,0.875
13401,4.0,34.0,2017,7,32.075,40.7,2.3
13402,4.0,35.0,2017,7,29.225,37.9,4.75
13403,4.0,36.0,2017,7,27.4,35.3,5.1
13404,4.0,37.0,2017,7,26.3,32.3,3.6000001
13405,4.0,38.0,2017,7,,,
13406,4.0,39.0,2017,7,,,
13407,4.0,40.0,2017,7,26.75,32.2,8.3
13408,4.0,41.0,2017,7,,,
13409,4.0,42.0,2017,7,,,
13410,4.0,43.0,2017,7,24.400002,30.2,18.1
13411,4.0,44.0,2017,7,22.55,31.2,25.425001
13412,4.0,45.0,2017,7,18.75,25.2,52.85
13413,4.0,46.0,2017,7,19.95,26.5,61.675003
13414,4.0,47.0,2017,7,20.300001,26.800001,56.6
13415,4.0,48.0,2017,7,20.475,26.4,54.55
13416,4.0,49.0,2017,7,19.825,25.7,56.225
13417,4.0,50.0,2017,7,19.075,24.6,77.425
13418,4.0,51.0,2017,7,18.925,23.800001,94.100006
13419,4.0,52.0,2017,7,18.366667,22.800001,89.333336
13420,5.0,33.0,2017,7,35.175,43.4,0.425
13421,5.0,34.0,2017,7,34.35,42.5,1.45
13422,5.0,35.0,2017,7,32.15,40.9,3.1000001
13423,5.0,36.0,2017,7,27.725,35.8,6.725
13424,5.0,37.0,2017,7,26.2,31.800001,3.9499998
13425,5.0,38.0,2017,7,,,
13426,5.0,39.0,2017,7,,,
13427,5.0,40.0,2017,7,,,
13428,5.0,41.0,2017,7,,,
13429,5.0,42.0,2017,7,,,
13430,5.0,43.0,2017,7,24.35,30.0,13.25
13431,5.0,44.0,2017,7,23.550001,31.300001,17.95
13432,5.0,45.0,2017,7,21.175001,28.4,38.975
13433,5.0,46.0,2017,7,21.55,27.800001,55.050003
13434,5.0,47.0,2017,7,21.375,27.7,55.975002
13435,5.0,48.0,2017,7,20.225,26.2,68.525
13436,5.0,49.0,2017,7,19.725,26.1,75.025
13437,5.0,50.0,2017,7,18.650002,24.4,101.950005
13438,5.0,51.0,2017,7,19.05,24.300001,95.3
13439,5.0,52.0,2017,7,18.25,23.4,96.85
13440,6.0,33.0,2017,7,35.575,43.600002,0.3
13441,6.0,34.0,2017,7,35.475,43.100002,0.325
13442,6.0,35.0,2017,7,31.575,42.5,4.375
13443,6.0,36.0,2017,7,27.175001,35.600002,7.125
13444,6.0,37.0,2017,7,26.866667,34.8,4.866667
13445,6.0,38.0,2017,7,,,
13446,6.0,39.0,2017,7,,,
13447,6.0,40.0,2017,7,,,
13448,6.0,41.0,2017,7,,,
13449,6.0,42.0,2017,7,,,
13450,6.0,43.0,2017,7,24.45,29.800001,5.1000004
13451,6.0,44.0,2017,7,20.375,27.800001,21.7
13452,6.0,45.0,2017,7,16.75,26.300001,53.425003
13453,6.0,46.0,2017,7,19.425001,26.5,62.975
13454,6.0,47.0,2017,7,19.35,26.6,90.725006
13455,6.0,48.0,2017,7,20.125,26.2,87.45
13456,6.0,49.0,2017,7,19.550001,25.4,86.225
13457,6.0,50.0,2017,7,18.625,24.5,109.4
13458,6.0,51.0,2017,7,18.875,24.1,116.675
13459,6.0,52.0,2017,7,18.225,23.4,106.625
13460,7.0,33.0,2017,7,35.050003,43.2,0.0
13461,7.0,34.0,2017,7,34.325,42.600002,0.2
13462,7.0,35.0,2017,7,29.575,40.100002,6.4500003
13463,7.0,36.0,2017,7,26.925,35.5,8.275001
13464,7.0,37.0,2017,7,27.25,35.7,4.075
13465,7.0,38.0,2017,7,,,
13466,7.0,39.0,2017,7,,,
13467,7.0,40.0,2017,7,,,
13468,7.0,41.0,2017,7,,,
13469,7.0,42.0,2017,7,,,
13470,7.0,43.0,2017,7,24.4,29.4,5.6
13471,7.0,44.0,2017,7,19.375,26.4,19.050001
13472,7.0,45.0,2017,7,15.175,22.800001,61.225002
13473,7.0,46.0,2017,7,13.375,23.0,123.350006
13474,7.0,47.0,2017,7,18.425,24.9,120.75
13475,7.0,48.0,2017,7,19.35,25.800001,115.8
13476,7.0,49.0,2017,7,19.875,25.800001,93.05
13477,7.0,50.0,2017,7,18.800001,24.4,109.05
13478,7.0,51.0,2017,7,19.125,24.2,121.65
13479,7.0,52.0,2017,7,18.075,23.0,119.15
13480,8.0,33.0,2017,7,34.4,42.600002,0.0
13481,8.0,34.0,2017,7,33.275,41.600002,0.425
13482,8.0,35.0,2017,7,28.95,38.5,7.3250003
13483,8.0,36.0,2017,7,27.05,35.8,9.075
13484,8.0,37.0,2017,7,27.766666,36.100002,2.6000001
13485,8.0,38.0,2017,7,,,
13486,8.0,39.0,2017,7,26.95,32.9,1.0500001
13487,8.0,40.0,2017,7,26.0,31.5,0.9
13488,8.0,41.0,2017,7,25.2,30.4,0.75
13489,8.0,42.0,2017,7,,,
13490,8.0,43.0,2017,7,,,
13491,8.0,44.0,2017,7,22.675,29.2,9.25
13492,8.0,45.0,2017,7,23.95,29.7,33.05
13493,8.0,46.0,2017,7,14.125,26.1,154.075
13494,8.0,47.0,2017,7,16.975,25.300001,154.52501
13495,8.0,48.0,2017,7,19.225,26.7,139.25
13496,8.0,49.0,2017,7,20.650002,27.0,98.775
13497,8.0,50.0,2017,7,19.6,26.300001,99.975006
13498,8.0,51.0,2017,7,18.05,23.4,134.02501
13499,8.0,52.0,2017,7,18.075,23.2,124.200005
13500,9.0,33.0,2017,7,33.15,41.0,0.0
13501,9.0,34.0,2017,7,31.65,39.8,1.125
13502,9.0,35.0,2017,7,29.5,38.2,5.875
13503,9.0,36.0,2017,7,28.575,37.4,7.375
13504,9.0,37.0,2017,7,28.4,36.5,2.9
13505,9.0,38.0,2017,7,28.300001,34.5,1.0
13506,9.0,39.0,2017,7,26.375,32.7,0.925
13507,9.0,40.0,2017,7,24.475,29.9,1.625
13508,9.0,41.0,2017,7,24.475,29.6,1.275
13509,9.0,42.0,2017,7,21.825,28.1,1.775
13510,9.0,43.0,2017,7,23.65,28.6,1.85
13511,9.0,44.0,2017,7,23.050001,28.1,8.55
13512,9.0,45.0,2017,7,22.875,30.2,30.925
13513,9.0,46.0,2017,7,18.35,28.7,154.57501
13514,9.0,47.0,2017,7,14.7,23.9,214.0
13515,9.0,48.0,2017,7,19.35,25.4,143.85
13516,9.0,49.0,2017,7,20.2,26.6,95.5
13517,9.0,50.0,2017,7,19.6,26.0,95.850006
13518,9.0,51.0,2017,7,17.825,23.4,119.025
13519,9.0,52.0,2017,7,17.55,22.7,125.675
13520,10.0,33.0,2017,7,31.525,38.9,0.575
13521,10.0,34.0,2017,7,29.95,37.4,0.45000002
13522,10.0,35.0,2017,7,29.300001,36.7,3.4
13523,10.0,36.0,2017,7,29.475,37.9,5.2000003
13524,10.0,37.0,2017,7,28.475,35.8,1.9250001
13525,10.0,38.0,2017,7,,,
13526,10.0,39.0,2017,7,26.7,31.7,0.3
13527,10.0,40.0,2017,7,26.0,30.800001,1.05
13528,10.0,41.0,2017,7,25.900002,31.0,0.6
13529,10.0,42.0,2017,7,25.6,30.7,0.9
13530,10.0,43.0,2017,7,25.575,31.1,1.675
13531,10.0,44.0,2017,7,22.475,30.2,6.05
13532,10.0,45.0,2017,7,23.675,30.5,32.45
13533,10.0,46.0,2017,7,14.675,26.1,175.65001
13534,10.0,47.0,2017,7,11.45,20.2,257.075
13535,10.0,48.0,2017,7,19.050001,24.9,146.825
13536,10.0,49.0,2017,7,18.7,25.0,96.775
13537,10.0,50.0,2017,7,18.800001,25.0,87.100006
13538,10.0,51.0,2017,7,17.550001,22.6,107.450005
13539,10.0,52.0,2017,7,17.475,22.7,119.700005
13540,11.0,33.0,2017,7,30.3,37.0,0.0
13541,11.0,34.0,2017,7,30.900002,37.3,0.0
13542,11.0,35.0,2017,7,29.375,35.8,0.65000004
13543,11.0,36.0,2017,7,29.333334,36.4,1.7666667
13544,11.0,37.0,2017,7,27.875,34.0,1.825
13545,11.0,38.0,2017,7,,,
13546,11.0,39.0,2017,7,,,
13547,11.0,40.0,2017,7,,,
13548,11.0,41.0,2017,7,,,
13549,11.0,42.0,2017,7,25.85,31.4,1.35
13550,11.0,43.0,2017,7,24.800001,31.7,2.2250001
13551,11.0,44.0,2017,7,22.1,29.5,6.25
13552,11.0,45.0,2017,7,24.75,31.2,30.0
13553,11.0,46.0,2017,7,15.225,23.4,138.95
13554,11.0,47.0,2017,7,11.025001,17.1,231.725
13555,11.0,48.0,2017,7,18.800001,25.4,146.825
13556,11.0,49.0,2017,7,19.2,25.1,92.2
13557,11.0,50.0,2017,7,18.7,25.0,78.725006
13558,11.0,51.0,2017,7,17.975,23.4,90.425
13559,11.0,52.0,2017,7,17.65,22.6,115.7
13560,12.0,33.0,2017,7,29.4,36.3,0.0
13561,12.0,34.0,2017,7,,,
13562,12.0,35.0,2017,7,,,
13563,12.0,36.0,2017,7,,,
13564,12.0,37.0,2017,7,27.900002,33.4,1.0
13565,12.0,38.0,2017,7,28.05,32.8,0.0
13566,12.0,39.0,2017,7,,,
13567,12.0,40.0,2017,7,,,
13568,12.0,41.0,2017,7,,,
13569,12.0,42.0,2017,7,25.5,31.5,2.4666667
13570,12.0,43.0,2017,7,23.85,31.2,4.825
13571,12.0,44.0,2017,7,22.325,29.800001,11.650001
13572,12.0,45.0,2017,7,24.625,30.5,34.425
13573,12.0,46.0,2017,7,17.15,28.0,128.525
13574,12.0,47.0,2017,7,12.35,19.9,219.7
13575,12.0,48.0,2017,7,18.575,25.5,155.975
13576,12.0,49.0,2017,7,19.125,25.2,93.25
13577,12.0,50.0,2017,7,17.9,24.4,74.55
13578,12.0,51.0,2017,7,18.675,24.9,86.325
13579,12.0,52.0,2017,7,18.875,24.4,99.75
13580,13.0,33.0,2017,7,28.8,33.5,0.0
13581,13.0,34.0,2017,7,,,
13582,13.0,35.0,2017,7,28.9,33.7,0.0
13583,13.0,36.0,2017,7,28.7,33.3,0.0
13584,13.0,37.0,2017,7,27.9,32.100002,0.0
13585,13.0,38.0,2017,7,26.75,31.800001,2.425
13586,13.0,39.0,2017,7,27.800001,32.2,0.7
13587,13.0,40.0,2017,7,,,
13588,13.0,41.0,2017,7,26.300001,31.7,3.225
13589,13.0,42.0,2017,7,23.85,32.0,4.875
13590,13.0,43.0,2017,7,22.0,29.5,7.8250003
13591,13.0,44.0,2017,7,24.366667,31.4,13.566668
13592,13.0,45.0,2017,7,25.0,31.300001,46.15
13593,13.0,46.0,2017,7,21.775002,30.6,132.85
13594,13.0,47.0,2017,7,12.35,17.300001,222.875
13595,13.0,48.0,2017,7,17.95,25.7,195.875
13596,13.0,49.0,2017,7,18.55,25.4,112.675
13597,13.0,50.0,2017,7,18.0,24.7,84.125
13598,13.0,51.0,2017,7,18.95,25.1,93.95
13599,13.0,52.0,2017,7,19.375,25.0,96.025
13600,14.0,33.0,2017,7,28.1,33.0,0.0
13601,14.0,34.0,2017,7,,,
13602,14.0,35.0,2017,7,,,
13603,14.0,36.0,2017,7,28.0,32.2,0.0
13604,14.0,37.0,2017,7,27.3,31.9,2.5666666
13605,14.0,38.0,2017,7,26.525002,31.9,3.675
13606,14.0,39.0,2017,7,27.1,31.2,3.1000001
13607,14.0,40.0,2017,7,,,
13608,14.0,41.0,2017,7,25.333334,31.300001,8.200001
13609,14.0,42.0,2017,7,23.15,31.4,11.35
13610,14.0,43.0,2017,7,24.8,31.4,12.766667
13611,14.0,44.0,2017,7,25.2,31.0,13.3
13612,14.0,45.0,2017,7,23.775002,30.300001,52.85
13613,14.0,46.0,2017,7,18.7,28.800001,142.225
13614,14.0,47.0,2017,7,15.325,25.2,206.775
13615,14.0,48.0,2017,7,18.225,26.9,185.32501
13616,14.0,49.0,2017,7,18.55,25.300001,109.025
13617,14.0,50.0,2017,7,19.1,26.0,87.575
13618,14.0,51.0,2017,7,19.175001,25.1,111.625
13619,14.0,52.0,2017,7,19.400002,24.9,100.325
13620,15.0,33.0,2017,7,,,
13621,15.0,34.0,2017,7,,,
13622,15.0,35.0,2017,7,,,
13623,15.0,36.0,2017,7,27.9,31.800001,0.0
13624,15.0,37.0,2017,7,27.275002,31.300001,3.5
13625,15.0,38.0,2017,7,26.35,30.9,8.35
13626,15.0,39.0,2017,7,27.2,31.6,2.8000002
13627,15.0,40.0,2017,7,25.8,31.5,7.5
13628,15.0,41.0,2017,7,23.85,29.7,14.35
13629,15.0,42.0,2017,7,25.725,31.800001,17.375
13630,15.0,43.0,2017,7,,,
13631,15.0,44.0,2017,7,24.266666,30.9,45.966667
13632,15.0,45.0,2017,7,20.425,28.800001,92.4
13633,15.0,46.0,2017,7,20.125,26.7,140.275
13634,15.0,47.0,2017,7,17.975,26.4,169.85
13635,15.0,48.0,2017,7,18.375,26.1,166.175
13636,15.0,49.0,2017,7,19.225,25.800001,96.45
13637,15.0,50.0,2017,7,19.475,26.1,98.975
13638,15.0,51.0,2017,7,18.625,24.5,143.625
13639,15.0,52.0,2017,7,19.300001,24.800001,122.1
13640,16.0,33.0,2017,7,,,
13641,16.0,34.0,2017,7,,,
13642,16.0,35.0,2017,7,,,
13643,16.0,36.0,2017,7,,,
13644,16.0,37.0,2017,7,,,
13645,16.0,38.0,2017,7,26.7,31.1,6.775
13646,16.0,39.0,2017,7,25.6,30.6,9.125
13647,16.0,40.0,2017,7,24.15,29.9,11.6
13648,16.0,41.0,2017,7,24.925001,32.3,17.95
13649,16.0,42.0,2017,7,26.0,31.6,22.15
13650,16.0,43.0,2017,7,26.7,32.2,40.3
13651,16.0,44.0,2017,7,22.525002,32.0,59.275
13652,16.0,45.0,2017,7,21.275,28.9,100.0
13653,16.0,46.0,2017,7,22.650002,29.1,108.4
13654,16.0,47.0,2017,7,21.150002,28.6,132.1
13655,16.0,48.0,2017,7,20.075,27.1,119.425
13656,16.0,49.0,2017,7,19.875,27.0,85.4
13657,16.0,50.0,2017,7,18.8,25.6,100.975006
13658,16.0,51.0,2017,7,18.650002,25.4,131.02501
13659,16.0,52.0,2017,7,19.25,24.800001,127.75
13660,17.0,33.0,2017,7,,,
13661,17.0,34.0,2017,7,,,
13662,17.0,35.0,2017,7,,,
13663,17.0,36.0,2017,7,,,
13664,17.0,37.0,2017,7,,,
13665,17.0,38.0,2017,7,27.300001,31.7,1.5
13666,17.0,39.0,2017,7,26.25,31.800001,6.2000003
13667,17.0,40.0,2017,7,26.666668,32.7,9.1
13668,17.0,41.0,2017,7,26.475,33.100002,17.3
13669,17.0,42.0,2017,7,,,
13670,17.0,43.0,2017,7,25.95,32.4,43.550003
13671,17.0,44.0,2017,7,20.0,27.5,86.3
13672,17.0,45.0,2017,7,22.25,30.0,106.575
13673,17.0,46.0,2017,7,22.575,29.5,92.4
13674,17.0,47.0,2017,7,22.4,29.300001,92.5
13675,17.0,48.0,2017,7,21.875,28.7,80.05
13676,17.0,49.0,2017,7,20.15,27.0,80.975006
13677,17.0,50.0,2017,7,17.8,24.800001,116.425
13678,17.0,51.0,2017,7,19.225,25.7,115.850006
13679,17.0,52.0,2017,7,19.225,25.2,125.225006
13680,18.0,33.0,2017,7,,,
13681,18.0,34.0,2017,7,,,
13682,18.0,35.0,2017,7,,,
13683,18.0,36.0,2017,7,,,
13684,18.0,37.0,2017,7,,,
13685,18.0,38.0,2017,7,,,
13686,18.0,39.0,2017,7,,,
13687,18.0,40.0,2017,7,26.95,32.600002,9.325
13688,18.0,41.0,2017,7,26.95,33.2,12.9
13689,18.0,42.0,2017,7,26.6,32.7,36.5
13690,18.0,43.0,2017,7,23.875,32.2,62.800003
13691,18.0,44.0,2017,7,19.6,27.5,97.925
13692,18.0,45.0,2017,7,23.275002,30.9,92.200005
13693,18.0,46.0,2017,7,23.125,30.5,72.575005
13694,18.0,47.0,2017,7,22.425001,29.6,70.100006
13695,18.0,48.0,2017,7,21.65,29.1,68.975
13696,18.0,49.0,2017,7,18.775,26.4,106.625
13697,18.0,50.0,2017,7,18.675,25.5,121.75
13698,18.0,51.0,2017,7,19.25,25.5,108.475
13699,18.0,52.0,2017,7,18.900002,24.5,105.975006
13700,19.0,33.0,2017,7,,,
13701,19.0,34.0,2017,7,,,
13702,19.0,35.0,2017,7,,,
13703,19.0,36.0,2017,7,,,
13704,19.0,37.0,2017,7,,,
13705,19.0,38.0,2017,7,,,
13706,19.0,39.0,2017,7,,,
13707,19.0,40.0,2017,7,27.0,33.100002,19.5
13708,19.0,41.0,2017,7,27.05,33.4,30.25
13709,19.0,42.0,2017,7,25.833334,33.2,44.033333
13710,19.0,43.0,2017,7,19.550001,26.300001,92.4
13711,19.0,44.0,2017,7,21.125,27.9,97.525
13712,19.0,45.0,2017,7,24.0,31.4,79.175
13713,19.0,46.0,2017,7,23.325,30.6,56.825
13714,19.0,47.0,2017,7,22.550001,30.0,55.350002
13715,19.0,48.0,2017,7,20.625,28.5,67.55
13716,19.0,49.0,2017,7,16.725,24.6,133.52501
13717,19.0,50.0,2017,7,18.2,24.9,144.02501
13718,19.0,51.0,2017,7,18.900002,24.800001,109.25
13719,19.0,52.0,2017,7,18.800001,24.6,97.975
13720,20.0,33.0,2017,7,,,
13721,20.0,34.0,2017,7,,,
13722,20.0,35.0,2017,7,,,
13723,20.0,36.0,2017,7,,,
13724,20.0,37.0,2017,7,,,
13725,20.0,38.0,2017,7,26.7,32.5,12.2
13726,20.0,39.0,2017,7,26.800001,33.5,21.05
13727,20.0,40.0,2017,7,24.675,33.2,39.175003
13728,20.0,41.0,2017,7,23.725,33.0,59.75
13729,20.0,42.0,2017,7,21.975,32.4,84.25
13730,20.0,43.0,2017,7,19.95,27.300001,91.0
13731,20.0,44.0,2017,7,21.875,29.1,90.425
13732,20.0,45.0,2017,7,24.6,31.4,68.325005
13733,20.0,46.0,2017,7,23.775,30.6,47.775
13734,20.0,47.0,2017,7,22.525002,29.9,50.775
13735,20.0,48.0,2017,7,20.55,28.6,64.675
13736,20.0,49.0,2017,7,15.75,23.5,122.175
13737,20.0,50.0,2017,7,18.05,25.0,124.5
13738,20.0,51.0,2017,7,18.55,24.300001,103.775
13739,20.0,52.0,2017,7,18.725,24.1,92.225
13740,21.0,33.0,2017,7,26.0,31.5,0.0
13741,21.0,34.0,2017,7,,,
13742,21.0,35.0,2017,7,,,
13743,21.0,36.0,2017,7,,,
13744,21.0,37.0,2017,7,,,
13745,21.0,38.0,2017,7,26.7,33.3,11.075
13746,21.0,39.0,2017,7,25.875,33.0,31.05
13747,21.0,40.0,2017,7,22.25,31.2,68.225
13748,21.0,41.0,2017,7,21.325,28.9,76.25
13749,21.0,42.0,2017,7,20.675,28.7,97.35
13750,21.0,43.0,2017,7,21.75,29.2,82.775
13751,21.0,44.0,2017,7,23.525002,30.300001,68.625
13752,21.0,45.0,2017,7,24.425001,30.9,51.0
13753,21.0,46.0,2017,7,23.675,30.5,45.4
13754,21.0,47.0,2017,7,22.6,29.6,48.25
13755,21.0,48.0,2017,7,21.175,28.9,65.475
13756,21.0,49.0,2017,7,17.5,24.800001,96.25
13757,21.0,50.0,2017,7,18.475,25.1,101.475
13758,21.0,51.0,2017,7,18.525002,24.300001,85.875
13759,21.0,52.0,2017,7,18.775002,24.300001,81.025
13760,22.0,33.0,2017,7,25.05,30.6,0.0
13761,22.0,34.0,2017,7,,,
13762,22.0,35.0,2017,7,,,
13763,22.0,36.0,2017,7,26.7,31.2,1.7
13764,22.0,37.0,2017,7,25.575,31.6,9.375
13765,22.0,38.0,2017,7,24.35,31.7,22.925001
13766,22.0,39.0,2017,7,24.650002,33.7,38.875
13767,22.0,40.0,2017,7,24.075,33.4,68.85
13768,22.0,41.0,2017,7,23.15,32.4,87.775
13769,22.0,42.0,2017,7,22.925,31.5,92.700005
13770,22.0,43.0,2017,7,22.025,29.7,79.200005
13771,22.0,44.0,2017,7,21.975,28.300001,61.15
13772,22.0,45.0,2017,7,21.75,28.4,58.85
13773,22.0,46.0,2017,7,22.025,29.5,47.675
13774,22.0,47.0,2017,7,21.975,29.2,51.125
13775,22.0,48.0,2017,7,21.55,28.9,66.275
13776,22.0,49.0,2017,7,18.925001,26.300001,88.9
13777,22.0,50.0,2017,7,18.650002,24.7,91.675
13778,22.0,51.0,2017,7,18.65,24.4,79.65
13779,22.0,52.0,2017,7,18.400002,24.1,76.575
13780,23.0,33.0,2017,7,27.0,31.9,0.0
13781,23.0,34.0,2017,7,,,
13782,23.0,35.0,2017,7,,,
13783,23.0,36.0,2017,7,27.2,32.0,0.76666665
13784,23.0,37.0,2017,7,26.375,32.3,9.225
13785,23.0,38.0,2017,7,26.225,34.100002,17.3
13786,23.0,39.0,2017,7,25.925001,33.2,32.675
13787,23.0,40.0,2017,7,26.475,33.9,52.225002
13788,23.0,41.0,2017,7,25.3,33.7,84.0
13789,23.0,42.0,2017,7,20.525,28.300001,136.775
13790,23.0,43.0,2017,7,21.1,27.9,98.85
13791,23.0,44.0,2017,7,24.15,30.6,49.825
13792,23.0,45.0,2017,7,20.4,29.6,73.6
13793,23.0,46.0,2017,7,19.150002,26.1,67.4
13794,23.0,47.0,2017,7,19.45,27.6,66.4
13795,23.0,48.0,2017,7,20.75,28.800001,63.0
13796,23.0,49.0,2017,7,17.275002,23.6,85.5
13797,23.0,50.0,2017,7,18.725,24.5,81.700005
13798,23.0,51.0,2017,7,18.425,24.0,80.825005
13799,23.0,52.0,2017,7,18.300001,23.800001,89.6
13800,24.0,33.0,2017,7,,,
13801,24.0,34.0,2017,7,,,
13802,24.0,35.0,2017,7,26.900002,31.2,0.4
13803,24.0,36.0,2017,7,27.95,32.4,0.0
13804,24.0,37.0,2017,7,28.0,33.3,2.8500001
13805,24.0,38.0,2017,7,27.45,33.3,11.075001
13806,24.0,39.0,2017,7,26.7,33.9,30.566668
13807,24.0,40.0,2017,7,26.366667,33.5,54.766666
13808,24.0,41.0,2017,7,24.025002,31.4,95.375
13809,24.0,42.0,2017,7,20.7,29.9,144.925
13810,24.0,43.0,2017,7,22.425001,30.9,113.8
13811,24.0,44.0,2017,7,24.7,31.800001,69.575005
13812,24.0,45.0,2017,7,20.8,30.2,93.950005
13813,24.0,46.0,2017,7,19.825,28.0,82.05
13814,24.0,47.0,2017,7,20.1,27.800001,60.350002
13815,24.0,48.0,2017,7,16.85,24.6,83.125
13816,24.0,49.0,2017,7,17.875,25.5,84.4
13817,24.0,50.0,2017,7,18.900002,24.9,84.675
13818,24.0,51.0,2017,7,18.725,24.5,90.925
13819,24.0,52.0,2017,7,18.525,24.2,100.8
13820,25.0,33.0,2017,7,,,
